"depth" "PAR" "percent_max_PAR"
"103" 53.1752645315774 24.092375 0.0262378117104384
"104" 53.6721645192055 23.2421851851852 0.0253119121144358
"105" 54.1690633019121 22.5065277777778 0.0245107440876662
"106" 54.6659608797207 22.2285151515152 0.0242079743133703
"107" 55.1628572526796 21.7150476190476 0.0236487822687375
"108" 55.6597524207727 20.9644444444444 0.0228313375475552
"109" 56.1566463840347 20.2349166666667 0.0220368449966603
"110" 56.6535391424933 19.64925 0.0213990244528127
"111" 57.1504306961436 19.0751666666667 0.0207738187432842
"112" 57.6473210450189 18.4948888888889 0.0201418669712781
"113" 58.1442101891326 17.8406078431373 0.0194293219073673
"114" 58.6410981285042 17.5772777777778 0.0191425421825539
"115" 59.1379848631523 17.17425 0.0187036246018916
"116" 59.634870393102 16.598619047619 0.0180767334571508
